#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
12, Turns head to the opposite side to advance scope into right mainstem bronchus 3 (3-5) 20. Able to manipulate scope into distal bronchus. Turns head to the opposite side to advance scope into right mainstem bronchus 3 (3-5) 20. Able to manipulate scope into distal bronchus. None;None.,Turns head to the opposite side to advance scope into right mainstem bronchus 3 (3-5) 20. Able to manipulate scope into distal bronchus,Turns head to the opposite side to advance scope into right mainstem bronchus 3 (3-5) 20. Able to manipulate scope into distal bronchus,,,,,,,
13, Able to manipulate scope into distal left mainstem bronchus. Able to manipulate scope into distal left mainstem bronchus. None;3.,Able to manipulate scope into distal left mainstem bronchus,Able to manipulate scope into distal left mainstem bronchus,,3,,,,,
14, Able to complete the procedure from introduction of bronchoscope into mouth to trachea in <60 s 9. Able to complete the procedure from introduction of bronchoscope into mouth to trachea in <60 s 9. None;None.,Able to complete the procedure from introduction of bronchoscope into mouth to trachea in <60 s 9,Able to complete the procedure from introduction of bronchoscope into mouth to trachea in <60 s 9,,,,,,,
15,"Rb, Rigid-Tasc. Rigid Bronchoscopy Tool for Assessment of Skills and Competence; IQR, interquartile range. * Competency threshold was defined as the ability to complete the subtask in 3 consecutive RB procedures. Respiration. 2021;100. doi:10.1159/000514627.","Rigid Bronchoscopy Tool for Assessment of Skills and Competence; IQR, interquartile range. * Competency threshold was defined as the ability to complete the subtask in 3 consecutive RB procedures",Respiration,2021,100,,,10.1159/000514627,,Rb; Rigid-Tasc
16,"Ost DE, Ernst A, Grosu HB, Lei X, Diaz-Mendoza J, Slade M. Therapeutic bronchoscopy for malignant central airway obstruction: success rates and impact on dyspnea and quality of life. Chest. 2015;147(5).",Therapeutic bronchoscopy for malignant central airway obstruction: success rates and impact on dyspnea and quality of life,Chest,2015,147,5,,,,Ost DE; Ernst A; Grosu HB; Lei X; Diaz-Mendoza J; Slade M
17,"Mahmood K, Wahidi MM, Thomas S, Argento AC, Ninan NA, Smathers EC. Therapeutic bronchoscopy improves spirometry, quality of life, and survival in central airway obstruction. Respiration. 2015;89(5).","Therapeutic bronchoscopy improves spirometry, quality of life, and survival in central airway obstruction",Respiration,2015,89,5,,,,Mahmood K; Wahidi MM; Thomas S; Argento AC; Ninan NA; Smathers EC
18,"Mullon JJ, Burkart KM, Silvestri G, Hogarth DK, Almeida F, Berkowitz D. Interventional pulmonology fellowship accreditation standards: executive summary of the multisociety interventional pulmonology fellowship accreditation committee. Chest. 2017;151(5).",Interventional pulmonology fellowship accreditation standards: executive summary of the multisociety interventional pulmonology fellowship accreditation committee,Chest,2017,151,5,,,,Mullon JJ; Burkart KM; Silvestri G; Hogarth DK; Almeida F; Berkowitz D
19,"Ishman SL, Benke JR, Johnson KE, Zur KB, Jacobs IN, Thorne MC. Blinded evaluation of interrater reliability of an operative competency assessment tool for direct laryngoscopy and rigid bronchoscopy. Arch Otolaryngol Head Neck Surg. 2012;138(10).",Blinded evaluation of interrater reliability of an operative competency assessment tool for direct laryngoscopy and rigid bronchoscopy,Arch Otolaryngol Head Neck Surg,2012,138,10,,,,Ishman SL; Benke JR; Johnson KE; Zur KB; Jacobs IN; Thorne MC
20,"Salud LH, Peniche AR, Salud JC, De Hoyos AL, Pugh CM. Toward a simulation and assessment method for the practice of cameraguided rigid bronchoscopy. Stud Health Technol Inform. 2011;163.",Toward a simulation and assessment method for the practice of cameraguided rigid bronchoscopy,Stud Health Technol Inform,2011,163,,,,,Salud LH; Peniche AR; Salud JC; De Hoyos AL; Pugh CM
21,"Ernst A, Wahidi MM, Read CA, Buckley JD, Addrizzo-Harris DJ, Shah PL. Adult bronchoscopy training: current state and suggestions for the future: CHEST expert panel report. Chest. 2015;148(2).",Adult bronchoscopy training: current state and suggestions for the future: CHEST expert panel report,Chest,2015,148,2,,,,Ernst A; Wahidi MM; Read CA; Buckley JD; Addrizzo-Harris DJ; Shah PL
22,"Bolliger CT, Mathur PN, Beamis JF, Becker HD, Cavaliere S, Colt H. ERS/ATS statement on interventional pulmonology. European respiratory society/American thoracic society. Eur Respir J. 2002;19(2).",ERS/ATS statement on interventional pulmonology. European respiratory society/American thoracic society,Eur Respir J,2002,19,2,,,,Bolliger CT; Mathur PN; Beamis JF; Becker HD; Cavaliere S; Colt H
23,"Ernst A, Silvestri GA, Johnstone D. Interventional pulmonary procedures: guidelines from the American college of chest physicians. Chest. 2003;123(5).",Interventional pulmonary procedures: guidelines from the American college of chest physicians,Chest,2003,123,5,,,,Ernst A; Silvestri GA; Johnstone D
24,"Lamb CR, Feller-Kopman D, Ernst A, Simoff MJ, Sterman DH, Wahidi MM. An approach to interventional pulmonary fellowship training. Chest. 2010;137(1).",An approach to interventional pulmonary fellowship training,Chest,2010,137,1,,,,Lamb CR; Feller-Kopman D; Ernst A; Simoff MJ; Sterman DH; Wahidi MM
25,"Wahidi MM, Silvestri GA, Coakley RD, Ferguson JS, Shepherd RW, Moses L. A prospective multicenter study of competency metrics and educational interventions in the learning of bronchoscopy among new pulmonary fellows. Chest. 2010;137(5).",A prospective multicenter study of competency metrics and educational interventions in the learning of bronchoscopy among new pulmonary fellows,Chest,2010,137,5,,,,Wahidi MM; Silvestri GA; Coakley RD; Ferguson JS; Shepherd RW; Moses L
26,"Wahidi MM, Hulett C, Pastis N, Shepherd RW, Shofer SL, Mahmood K. Learning experience of linear endobronchial ultrasound among pulmonary trainees. Chest. 2014;145(3).",Learning experience of linear endobronchial ultrasound among pulmonary trainees,Chest,2014,145,3,,,,Wahidi MM; Hulett C; Pastis N; Shepherd RW; Shofer SL; Mahmood K
27,"Mahmood K, Wahidi MM, Osann KE, Coles K, Shofer SL, Volker EE. Development of a tool to assess basic competency in the performance of rigid bronchoscopy. Ann Am Thorac Soc. 2016;13(4).",Development of a tool to assess basic competency in the performance of rigid bronchoscopy,Ann Am Thorac Soc,2016,13,4,,,,Mahmood K; Wahidi MM; Osann KE; Coles K; Shofer SL; Volker EE
28,"Feldman LS, Cao J, Andalib A, Fraser S, Fried GM. A method to characterize the learning curve for performance of a fundamental laparoscopic simulator task: defining ""learning plateau"" and ""learning rate. Surgery. 2009;146.","A method to characterize the learning curve for performance of a fundamental laparoscopic simulator task: defining ""learning plateau"" and ""learning rate",Surgery,2009,146,,,,,Feldman LS; Cao J; Andalib A; Fraser S; Fried GM
29,"Aghazadeh MA, Mercado MA, Pan MM, Miles BJ, Goh AC. Performance of robotic simulated skills tasks is positively associated with clinical robotic surgical performance. BJU Int. 2016;118(3).",Performance of robotic simulated skills tasks is positively associated with clinical robotic surgical performance,BJU Int,2016,118,3,,,,Aghazadeh MA; Mercado MA; Pan MM; Miles BJ; Goh AC
30,"Culligan P, Gurshumov E, Lewis C, Priestley J, Komar J, Salamon C. Predictive validity of a training protocol using a robotic surgery simulator. Female Pelvic Med Reconstr Surg. 2014;20(1).",Predictive validity of a training protocol using a robotic surgery simulator,Female Pelvic Med Reconstr Surg,2014,20,1,,,,Culligan P; Gurshumov E; Lewis C; Priestley J; Komar J; Salamon C
31,"Dawe SR, Pena GN, Windsor JA, Broeders JA, Cregan PC, Hewett PJ. Systematic review of skills transfer after surgical simulationbased training. Br J Surg. 2014;101(9).",Systematic review of skills transfer after surgical simulationbased training,Br J Surg,2014,101,9,,,,Dawe SR; Pena GN; Windsor JA; Broeders JA; Cregan PC; Hewett PJ
32,"Resing WC, Elliott JG. Dynamic testing with tangible electronics: measuring children's change in strategy use with a series completion task. Br J Educ Psychol. 2011;81(Pt 4).",Dynamic testing with tangible electronics: measuring children's change in strategy use with a series completion task,Br J Educ Psychol,2011,81,Pt 4,,,,Resing WC; Elliott JG
33,"Haywood HC, Lidz CS. Dynamic assessment in practice : clinical and educational applications. Dynamic assessment in practice : clinical and educational applications. 2007;None.",Dynamic assessment in practice : clinical and educational applications,Dynamic assessment in practice : clinical and educational applications,2007,,,,,,Haywood HC; Lidz CS
34,Lane NE. Skill acquisition rates and patterns : issues and training implications. Skill acquisition rates and patterns : issues and training implications. 1987;None.,Skill acquisition rates and patterns : issues and training implications,Skill acquisition rates and patterns : issues and training implications,1987,,,,,,Lane NE
