#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
53,Gaetano R. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. None;None.,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,,,,,,,Gaetano R
54,"Teresa M, Tzukazan R. Pontifical Catholic University of Rio Grande do Sul. Pontifical Catholic University of Rio Grande do Sul. None;None.",Pontifical Catholic University of Rio Grande do Sul,Pontifical Catholic University of Rio Grande do Sul,,,,,,,Teresa M; Tzukazan R
55,"Yang Y, S. None. None. None;None.",,,,,,,,,Yang Y; S
56,Tammemägi M. None. None. None;None.,,,,,,,,,Tammemägi M
57,Tanoue L. None. None. None;None.,,,,,,,,,Tanoue L
58,Turna A. None. None. None;None.,,,,,,,,,Turna A
59,Weksler B. None. None. None;None.,,,,,,,,,Weksler B
60,Williams T. City of Hope Comprehensive Cancer Center. City of Hope Comprehensive Cancer Center. None;None.,City of Hope Comprehensive Cancer Center,City of Hope Comprehensive Cancer Center,,,,,,,Williams T
61,"Yang D, Z. People's Republic of China. People's Republic of China. None;None.",People's Republic of China,People's Republic of China,,,,,,,Yang D; Z
62,Yang J. None. None. None;None.,,,,,,,,,Yang J
63,"Luigi P, F. None. None. None;None.",,,,,,,,,Luigi P; F
64,"Giaccone G, Medicine W. None. None. None;None.",,,,,,,,,Giaccone G; Medicine W
65,Guerrera F. None. None. None;None.,,,,,,,,,Guerrera F
66,Infante M. None. None. None;None.,,,,,,,,,Infante M
67,"Kwan D, K. None. None. None;None.",,,,,,,,,Kwan D; K
68,Lucchi M. None. None. None;None.,,,,,,,,,Lucchi M
69,Roden A. None. None. None;None.,,,,,,,,,Roden A
70,"Charles B, Simone II. New York Proton Center and Memorial Sloan Kettering Cancer Center. Advisory Board to the Esophageal Cancer Domain Mark Ferguson. None;None.",New York Proton Center and Memorial Sloan Kettering Cancer Center,Advisory Board to the Esophageal Cancer Domain Mark Ferguson,,,,,,,Charles B; Simone II
71,Sauter J. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. None;None.,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,,,,,,,Sauter J
72,Wolf A. Icahn School of Medicine at Mount Sinai. Icahn School of Medicine at Mount Sinai. None;None.,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,,,,,,,Wolf A
73,"Asamura H, Paul ;, Schil V et al.. Thymic Epithelial Tumors, Pleural Mesothelioma and Esophageal Cancer Domains of the IASLC Staging and Prognostic Factors Committee IASLC Staging and Prognostic Factors Committee Chair. Thymic Epithelial Tumors, Pleural Mesothelioma and Esophageal Cancer Domains of the IASLC Staging and Prognostic Factors Committee IASLC Staging and Prognostic Factors Committee Chair. None;None.","Thymic Epithelial Tumors, Pleural Mesothelioma and Esophageal Cancer Domains of the IASLC Staging and Prognostic Factors Committee IASLC Staging and Prognostic Factors Committee Chair","Thymic Epithelial Tumors, Pleural Mesothelioma and Esophageal Cancer Domains of the IASLC Staging and Prognostic Factors Committee IASLC Staging and Prognostic Factors Committee Chair",,,,,,,Asamura H; Paul ;; Schil V; Kemp ;; Kernstine H; Pietro Bertoglio AK; Cangir J; Donington W; Fang Y; Lievens H; Liu G; Lyons S; Sakai W; Travis P; Ugalde P; Van Schil J; Yang M; Yotsukura A; Bille G; Cardillo; Kemp H; Kernstine HK; Kim K; Kubota Y; Lievens E; Lim EM; Marom H; Prosch P; Martin Putora D; Rice G; Rocco V; Rusch P; Van Schil I; Opitz F; Suárez J; Yang S; Watanabe J; Erasmus Y; Lievens M; Marino EM; Marom P; Martin Putora N; Singh F; Suárez ;; William Travis ; Chair ); Asamura H; Detterbeck F; Cardillo G; Cooper W; Gill RR; Goo JM; Kim YT; Ho Y; Lee H; Macmahon EM; Marom D; Naidich AG; Nicholson M; Nishino H; Prosch R; Rami-Porta V; Rusch S; Sakai Y; Yatabe S; Watanabe F; Detterbeck W; Eberhardt; Pier L; Filosso Y; Lievens E; Lim G; Liu J; Matilla N; Rekhtman W; Travis J; Yang Y; Yatabe ;; Cardillo F; Detterbeck J; Edwards K; Fong M; Giuliani J; Huang; Kemp H; Kernstine EM; Marom AG; Nicholson R; Rami-Porta W; Travis M; Tsao P; Van Schil S; Watanabe
74,"Goldstraw P, Crowley J, Chansky K. The IASLC Lung Cancer Staging Project: proposals for the revision of the TNM stage groupings in the forthcoming (seventh) edition of the TNM Classification of malignant tumours. J Thorac Oncol. 2007;2.",The IASLC Lung Cancer Staging Project: proposals for the revision of the TNM stage groupings in the forthcoming (seventh) edition of the TNM Classification of malignant tumours,J Thorac Oncol,2007,2,,,,,Goldstraw P; Crowley J; Chansky K
75,Goldstraw P. IASLC Staging Manual in Thoracic Oncology. IASLC Staging Manual in Thoracic Oncology. 2009;None.,IASLC Staging Manual in Thoracic Oncology,IASLC Staging Manual in Thoracic Oncology,2009,,,,,,Goldstraw P
76, UICC. TNM Classification of Malignant Tumors. UICC. TNM Classification of Malignant Tumors. 2017;None.,UICC. TNM Classification of Malignant Tumors,UICC. TNM Classification of Malignant Tumors,2017,,,,,,
77,Amin M. AJCC Cancer Staging Manual. AJCC Cancer Staging Manual. 2017;None.,AJCC Cancer Staging Manual,AJCC Cancer Staging Manual,2017,,,,,,Amin M
78,Rami-Porta R. IASLC Staging Manual in Thoracic Oncology. IASLC Staging Manual in Thoracic Oncology. 2016;None.,IASLC Staging Manual in Thoracic Oncology,IASLC Staging Manual in Thoracic Oncology,2016,,,,,,Rami-Porta R
79,Rami-Porta R. The evolving concept of complete resection in lung cancer surgery. Cancers. 2021;13:2583.,The evolving concept of complete resection in lung cancer surgery,Cancers,2021,13,,2583,,,Rami-Porta R
80,"Wittekind C, Compton CC, Brierley J, Sobin LH. TNM Supplement: A Commentary on Uniform Use. TNM Supplement: A Commentary on Uniform Use. 2012;None.",TNM Supplement: A Commentary on Uniform Use,TNM Supplement: A Commentary on Uniform Use,2012,,,,,,Wittekind C; Compton CC; Brierley J; Sobin LH
81,"Ren Y, She Y, Tang H. Prognostic evaluation of the proposed residual tumor classification in a Chinese nonsmall cell lung cancer population. J Surg Oncol. 2022;125.",Prognostic evaluation of the proposed residual tumor classification in a Chinese nonsmall cell lung cancer population,J Surg Oncol,2022,125,,,,,Ren Y; She Y; Tang H
82,"Osarogiagbon RU, Faris NR, Stevens W. Beyond margin status: population-based validation of the proposed International Association for the Study of Lung Cancer residual tumor classification recategorization. J Thorac Oncol. 2020;15.",Beyond margin status: population-based validation of the proposed International Association for the Study of Lung Cancer residual tumor classification recategorization,J Thorac Oncol,2020,15,,,,,Osarogiagbon RU; Faris NR; Stevens W
83,"Gagliasso M, Migliaretti G, Ardissone F. Assessing the prognostic impact of the International Association for the Study of Lung Cancer proposed definitions of complete, uncertain, and incomplete resection in non-small cell lung cancer surgery. Lung Cancer. 2017;111.","Assessing the prognostic impact of the International Association for the Study of Lung Cancer proposed definitions of complete, uncertain, and incomplete resection in non-small cell lung cancer surgery",Lung Cancer,2017,111,,,,,Gagliasso M; Migliaretti G; Ardissone F
84,"Edwards JG, Chansky K, Van Schil P. The IASLC lung cancer staging project: analysis of resection margin status and proposals for residual tumor descriptors for non-small cell lung cancer. J Thorac Oncol. 2020;15.",The IASLC lung cancer staging project: analysis of resection margin status and proposals for residual tumor descriptors for non-small cell lung cancer,J Thorac Oncol,2020,15,,,,,Edwards JG; Chansky K; Van Schil P
85,"Kadomatsu Y, Nakamura S, Ueno H. Prognostic value of uncertain resection for overall survival in nonsmall cell lung cancer. Ann Thorac Surg. 2022;114.",Prognostic value of uncertain resection for overall survival in nonsmall cell lung cancer,Ann Thorac Surg,2022,114,,,,,Kadomatsu Y; Nakamura S; Ueno H
86,"Yun JK, Lee GD, Choi S. A validation study of the recommended change in residual tumor descriptors proposed by the International Association for the Study of Lung Cancer for patients with pN2 NSCLC. J Thorac Oncol. 2021;16.",A validation study of the recommended change in residual tumor descriptors proposed by the International Association for the Study of Lung Cancer for patients with pN2 NSCLC,J Thorac Oncol,2021,16,,,,,Yun JK; Lee GD; Choi S
87,"Rami-Porta R, Mateu-Navarro M, Freixinet J. Type of resection and prognosis in lung cancer. Experience of a multicentre study. Eur J Cardiothorac Surg. 2005;28.",Type of resection and prognosis in lung cancer. Experience of a multicentre study,Eur J Cardiothorac Surg,2005,28,,,,,Rami-Porta R; Mateu-Navarro M; Freixinet J
88,"Lee J, Lee J, Hong YS. Validation of the IASLC residual tumor classification in patients with Stage III-N2 non-small cell lung cancer undergoing neoadjuvant chemoradiotherapy followed by surgery. Ann Surg. 2023;277.",Validation of the IASLC residual tumor classification in patients with Stage III-N2 non-small cell lung cancer undergoing neoadjuvant chemoradiotherapy followed by surgery,Ann Surg,2023,277,,,,,Lee J; Lee J; Hong YS
89,"Hancock JG, Rosen JE, Antonicelli A. Impact of adjuvant treatment for microscopic residual disease after non-small cell lung cancer surgery. Ann Thorac Surg. 2015;99.",Impact of adjuvant treatment for microscopic residual disease after non-small cell lung cancer surgery,Ann Thorac Surg,2015,99,,,,,Hancock JG; Rosen JE; Antonicelli A
90,"Lee J, Hong YS, Cho J. Reclassifying the International Association for the Study of Lung Cancer residual tumor classification according to the extent of nodal dissection for NSCLC: one size does not fit all. J Thorac Oncol. 2022;17.",Reclassifying the International Association for the Study of Lung Cancer residual tumor classification according to the extent of nodal dissection for NSCLC: one size does not fit all,J Thorac Oncol,2022,17,,,,,Lee J; Hong YS; Cho J
91,"Zheng H, Hu XF, Jiang GN. Define relative incomplete resection by highest mediastinal lymph node metastasis for non-small cell lung cancers: rationale based on prognosis analysis. Lung Cancer. 2011;72.",Define relative incomplete resection by highest mediastinal lymph node metastasis for non-small cell lung cancers: rationale based on prognosis analysis,Lung Cancer,2011,72,,,,,Zheng H; Hu XF; Jiang GN
92,"Park SY, Byun GE, Lee CY. Clinical implications of uncertain resection in scenarios of metastasis of the highest or most distant mediastinal lymph node station following surgical treatment of non-small-cell lung cancer. Lung Cancer. 2019;138.",Clinical implications of uncertain resection in scenarios of metastasis of the highest or most distant mediastinal lymph node station following surgical treatment of non-small-cell lung cancer,Lung Cancer,2019,138,,,,,Park SY; Byun GE; Lee CY
93,"Wang SD, Liu GW, Li X, Sui XZ, Yang F, Wang J. Propensity-matched analysis of clinical relevance of the highest mediastinal lymph node metastasis. Ann Thorac Surg. 2021;111.",Propensity-matched analysis of clinical relevance of the highest mediastinal lymph node metastasis,Ann Thorac Surg,2021,111,,,,,Wang SD; Liu GW; Li X; Sui XZ; Yang F; Wang J
94,"Vallières E, Van Houtte P, Travis WD, Rami-Porta R, Goldstraw P. International Association for the Study of Lung Cancer (IASLC) International Staging Committee. Carcinoma in situ at the bronchial resection margin: a review. J Thorac Oncol. 2011;6.",International Association for the Study of Lung Cancer (IASLC) International Staging Committee. Carcinoma in situ at the bronchial resection margin: a review,J Thorac Oncol,2011,6,,,,,Vallières E; Van Houtte P; Travis WD; Rami-Porta R; Goldstraw P
95,"Lee GD, Kim DK, Jang SJ. Significance of R1resection at the bronchial margin after surgery for non-small-cell lung cancer. Eur J Cardiothorac Surg. 2017;51.",Significance of R1resection at the bronchial margin after surgery for non-small-cell lung cancer,Eur J Cardiothorac Surg,2017,51,,,,,Lee GD; Kim DK; Jang SJ
96,"Kawaguchi T, Watanabe S, Kawachi R, Suzuki K, Asamura H. The impact of residual tumor morphology on prognosis, recurrence, and fistula formation after lung cancer resection. J Thorac Oncol. 2008;3.","The impact of residual tumor morphology on prognosis, recurrence, and fistula formation after lung cancer resection",J Thorac Oncol,2008,3,,,,,Kawaguchi T; Watanabe S; Kawachi R; Suzuki K; Asamura H
97,Banerjee AK. Preinvasive lesions of the bronchus. J Thorac Oncol. 2009;4.,Preinvasive lesions of the bronchus,J Thorac Oncol,2009,4,,,,,Banerjee AK
98,"Massard G, Doddoli C, Gasser B. Prognostic implications of a positive bronchial resection margin. Eur J Cardiothorac Surg. 2000;17.",Prognostic implications of a positive bronchial resection margin,Eur J Cardiothorac Surg,2000,17,,,,,Massard G; Doddoli C; Gasser B
99,"Osarogiagbon RU, Lin CC, Smeltzer MP, Jemal A. Prevalence, prognostic implications, and survival modulators of incompletely resected non-small cell lung cancer in the U.S. National Cancer Data Base. J Thorac Oncol. 2016;11.","Prevalence, prognostic implications, and survival modulators of incompletely resected non-small cell lung cancer in the U.S. National Cancer Data Base",J Thorac Oncol,2016,11,,,,,Osarogiagbon RU; Lin CC; Smeltzer MP; Jemal A
100,"Nicholson AG, Perry LJ, Cury PM. Reproducibility of the WHO/IASLC grading system for pre-invasive squamous lesions of the bronchus: a study of inter-observer and intra-observer variation. Histopathology. 2001;38.",Reproducibility of the WHO/IASLC grading system for pre-invasive squamous lesions of the bronchus: a study of inter-observer and intra-observer variation,Histopathology,2001,38,,,,,Nicholson AG; Perry LJ; Cury PM
101,"Bota S, Auliac JB, Paris C. Follow-up of bronchial precancerous lesions and carcinoma in situ using fluorescence endoscopy. Am J Respir Crit Care Med. 2001;164.",Follow-up of bronchial precancerous lesions and carcinoma in situ using fluorescence endoscopy,Am J Respir Crit Care Med,2001,164,,,,,Bota S; Auliac JB; Paris C
102,"Wisnivesky JP, Yung RC, Mathur PN, Zulueta JJ. Diagnosis and treatment of bronchial intraepithelial neoplasia and early lung cancer of the central airways: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines. Chest. 2013;143.","Diagnosis and treatment of bronchial intraepithelial neoplasia and early lung cancer of the central airways: diagnosis and management of lung cancer, 3rd ed: American College of Chest Physicians evidence-based clinical practice guidelines",Chest,2013,143,,,,,Wisnivesky JP; Yung RC; Mathur PN; Zulueta JJ
103,"Alaa M, Shibuya K, Fujiwara T. Risk of lung cancer in patients with preinvasive bronchial lesions followed by autofluorescence bronchoscopy and chest computed tomography. Lung Cancer. 2011;72.",Risk of lung cancer in patients with preinvasive bronchial lesions followed by autofluorescence bronchoscopy and chest computed tomography,Lung Cancer,2011,72,,,,,Alaa M; Shibuya K; Fujiwara T
104,"Van Boerdonk RA, Smesseim I, Heideman DA. Close surveillance with long-term follow-up of subjects with preinvasive endobronchial lesions. Am J Respir Crit Care Med. 2015;192.",Close surveillance with long-term follow-up of subjects with preinvasive endobronchial lesions,Am J Respir Crit Care Med,2015,192,,,,,Van Boerdonk RA; Smesseim I; Heideman DA
105,"George J, Banerjee P, Read AK, CA. Surveillance for the detection of early lung cancer in patients with bronchial dysplasia. Thorax. 2007;62.",Surveillance for the detection of early lung cancer in patients with bronchial dysplasia,Thorax,2007,62,,,,,George J; Banerjee P; Read AK; CA
106,"Wang CM, Ling ZG, Wu YB. Prognostic value of pleural lavage cytology in patients with lung cancer resection: an updated meta-analysis. PLoS One. 2016;11:157518.",Prognostic value of pleural lavage cytology in patients with lung cancer resection: an updated meta-analysis,PLoS One,2016,11,,157518,,,Wang CM; Ling ZG; Wu YB
107,"Kameyama K, Okumura N, Miyaoka E. Prognostic value of intraoperative pleural lavage cytology for nonsmall cell lung cancer: the influence of positive pleural lavage cytology results on T classification. J Thorac Cardiovasc Surg. 2014;148.",Prognostic value of intraoperative pleural lavage cytology for nonsmall cell lung cancer: the influence of positive pleural lavage cytology results on T classification,J Thorac Cardiovasc Surg,2014,148,,,,,Kameyama K; Okumura N; Miyaoka E
108,"Aokage K, Yoshida J, Ishii G. The impact on survival of positive intraoperative pleural lavage cytology in patients with non-small-cell lung cancer. J Thorac Cardiovasc Surg. 2010;139(1).",The impact on survival of positive intraoperative pleural lavage cytology in patients with non-small-cell lung cancer,J Thorac Cardiovasc Surg,2010,139,1,,,,Aokage K; Yoshida J; Ishii G
109,"Lim E, Clough R, Goldstraw P. Impact of positive pleural lavage cytology on survival in patients having lung resection for non-small-cell lung cancer: an international individual patient data meta-analysis. J Thorac Cardiovasc Surg. 2010;139.",Impact of positive pleural lavage cytology on survival in patients having lung resection for non-small-cell lung cancer: an international individual patient data meta-analysis,J Thorac Cardiovasc Surg,2010,139,,,,,Lim E; Clough R; Goldstraw P
110,"Mizuno K, Isaka M, Ono M. Impact of positive pleural lavage cytology for each stage of non-small cell lung cancer patients. Ann Thorac Surg. 2021;111.",Impact of positive pleural lavage cytology for each stage of non-small cell lung cancer patients,Ann Thorac Surg,2021,111,,,,,Mizuno K; Isaka M; Ono M
111,"Nakao M, Hoshi R, Ishikawa Y. Prognosis of nonsmall-cell lung cancer patients with positive pleural lavage cytology. Interact Cardiovasc Thorac Surg. 2015;20.",Prognosis of nonsmall-cell lung cancer patients with positive pleural lavage cytology,Interact Cardiovasc Thorac Surg,2015,20,,,,,Nakao M; Hoshi R; Ishikawa Y
112,"Tomizawa K, Nishino M, Sesumi Y. Prognostic impact of pleural lavage cytology in patients with primary lung cancer. Lung Cancer. 2016;102.",Prognostic impact of pleural lavage cytology in patients with primary lung cancer,Lung Cancer,2016,102,,,,,Tomizawa K; Nishino M; Sesumi Y
113,"Saso S, Rao C, Ashrafian H, Ghaem-Maghami S, Darzi A, Athanasiou T. Positive pre-resection pleural lavage cytology is associated with increased risk of lung cancer recurrence in patients undergoing surgical resection: a meta-analysis of 4450 patients. Thorax. 2012;67.",Positive pre-resection pleural lavage cytology is associated with increased risk of lung cancer recurrence in patients undergoing surgical resection: a meta-analysis of 4450 patients,Thorax,2012,67,,,,,Saso S; Rao C; Ashrafian H; Ghaem-Maghami S; Darzi A; Athanasiou T
114,"Detterbeck FC, Kumbasar U. Systematic flaws in the use of systematic reviews and meta-analyses. Chest. 2022;161.",Systematic flaws in the use of systematic reviews and meta-analyses,Chest,2022,161,,,,,Detterbeck FC; Kumbasar U
115,"Kaneda M, Yokoi K, Ito S. The value of pleural lavage cytology examined during surgery for primary lung cancer. Eur J Cardiothorac Surg. 2012;41.",The value of pleural lavage cytology examined during surgery for primary lung cancer,Eur J Cardiothorac Surg,2012,41,,,,,Kaneda M; Yokoi K; Ito S
116,"Hokka D, Uchino K, Tane K. Pleural lavage cytology as an independent prognostic factor in non-small-cell lung cancer patients with stage I disease and adenocarcinoma. Mol Clin Oncol. 2015;3.",Pleural lavage cytology as an independent prognostic factor in non-small-cell lung cancer patients with stage I disease and adenocarcinoma,Mol Clin Oncol,2015,3,,,,,Hokka D; Uchino K; Tane K
117,"Shintani Y, Ohta M, Iwasaki T. Intraoperative pleural lavage cytology after lung resection as an independent prognostic factor for staging lung cancer. J Thorac Cardiovasc Surg. 2009;137.",Intraoperative pleural lavage cytology after lung resection as an independent prognostic factor for staging lung cancer,J Thorac Cardiovasc Surg,2009,137,,,,,Shintani Y; Ohta M; Iwasaki T
118,"Nakagawa T, Okumura N, Kokado Y, Miyoshi K, Matsuoka T, Kameyama K. Clinical relevance of intraoperative pleural lavage cytology in non-small cell lung cancer. Ann Thorac Surg. 2007;83.",Clinical relevance of intraoperative pleural lavage cytology in non-small cell lung cancer,Ann Thorac Surg,2007,83,,,,,Nakagawa T; Okumura N; Kokado Y; Miyoshi K; Matsuoka T; Kameyama K
119,"Okada M, Sakamoto T, Nishio W, Uchino K, Tsuboshima K, Tsubota N. Pleural lavage cytology in non-small cell lung cancer: lessons from 1000 consecutive resections. J Thorac Cardiovasc Surg. 2003;126.",Pleural lavage cytology in non-small cell lung cancer: lessons from 1000 consecutive resections,J Thorac Cardiovasc Surg,2003,126,,,,,Okada M; Sakamoto T; Nishio W; Uchino K; Tsuboshima K; Tsubota N
120,"Shoji F, Yamazaki K, Kouso H, Mori R, Takeo S. The impact of pleural lavage cytology both before and after lung resection on recurrence of non-small cell lung cancer. Ann Thorac Surg. 2016;101.",The impact of pleural lavage cytology both before and after lung resection on recurrence of non-small cell lung cancer,Ann Thorac Surg,2016,101,,,,,Shoji F; Yamazaki K; Kouso H; Mori R; Takeo S
121,"Higashiyama M, Oda K, Okami J. Prognostic value of intraoperative pleural lavage cytology for lung cancer without carcinomatous pleuritis: importance in patients with early stage disease during long-term follow-up. Eur J Cardiothorac Surg. 2009;35.",Prognostic value of intraoperative pleural lavage cytology for lung cancer without carcinomatous pleuritis: importance in patients with early stage disease during long-term follow-up,Eur J Cardiothorac Surg,2009,35,,,,,Higashiyama M; Oda K; Okami J
