#,ama,title,journal,year,volume,issue,pages,doi,pmid,authors
65,"Tanoue L, University Y, Paul ; et al.. Lung Cancer Domain Vice Chair: Kemp Kernstine. Lung Cancer Domain T Descriptors Subcommittee. Lung Cancer Domain Vice Chair: Kemp Kernstine. Lung Cancer Domain T Descriptors Subcommittee. None;None.",Lung Cancer Domain Vice Chair: Kemp Kernstine. Lung Cancer Domain T Descriptors Subcommittee,Lung Cancer Domain Vice Chair: Kemp Kernstine. Lung Cancer Domain T Descriptors Subcommittee,,,,,,,Tanoue L; University Y; Paul ;; Schil V; Bertoglio P; Cangir AK; Donington J; Fang W; Lievens Y; Liu H; Lyons G; Sakai S; Travis W; Ugalde P; Van Schil P; Yang J; Yotsukura M; Huang J; Raymond ;; Osarogiagbon U; Bille A; Cardillo G; Kernstine K; Kim HK; Kubota K; Lievens Y; Lim E; Marom EM; Prosch H; Martin Putora P; Rice D; Rocco G; Rusch V; Van Schil P; Opitz I; Suárez F; Yang J; Watanabe S; Erasmus J; Lievens Y; Marino M; Marom EM; Martin Putora P; Singh N; Suárez F; William Travis ; Chair ;; ); Asamura H; Detterbeck F; Cardillo G; Cooper W; Gill RR; Goo JM; Kim YT; Ho Y; Lee H; Macmahon EM; Marom D; Naidich A; Nicholson M; Nishino H; Prosch R; Rami-Porta V; Rusch S; Sakai Y; Yatabe S; Watanabe ;; Andrew G; Nicholson R; Beyruti F; Detterbeck W; Eberhardt; Pier L; Filosso Y; Lievens E; Lim G; Liu J; Matilla N; Rekhtman W; Travis J; Yang Y; Yatabe ;; Cardillo F; Detterbeck J; Edwards K; Fong M; Giuliani J; Huang K; Kernstine EM; Marom AG; Nicholson R; Rami-Porta W; Travis M; Tsao P; Van Schil S; Watanabe
66,Kim HK. Samsung Medical Center. Samsung Medical Center. 4130;None.,Samsung Medical Center,Samsung Medical Center,4130,,,,,,Kim HK
67,Griesinger F. Germany. Germany. 5482;None.,Germany,Germany,5482,,,,,,Griesinger F
68,Huang J. Memorial Sloan Kettering Cancer Center. Memorial Sloan Kettering Cancer Center. 3146;None.,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,3146,,,,,,Huang J
69,Osarogiagbon R. Baptist Memorial Hospital. Baptist Memorial Hospital. 3021;None.,Baptist Memorial Hospital,Baptist Memorial Hospital,3021,,,,,,Osarogiagbon R
70,Park S. None. None. 2542;None.,,,2542,,,,,,Park S
71,Liu G. Princess Margaret Cancer Center. Princess Margaret Cancer Center. 2280;None.,Princess Margaret Cancer Center,Princess Margaret Cancer Center,2280,,,,,,Liu G
72,Singh N. None. None. 2060;None.,,,2060,,,,,,Singh N
73,Figueroa PU. None. None. 2018;None.,,,2018,,,,,,Figueroa PU
74,Kneuertz P. The Ohio State University. The Ohio State University. 1819;None.,The Ohio State University,The Ohio State University,1819,,,,,,Kneuertz P
75,Shih J. Taiwan Society of Pulmonary and Critical Care Medicine. Taiwan Society of Pulmonary and Critical Care Medicine. 1481;None.,Taiwan Society of Pulmonary and Critical Care Medicine,Taiwan Society of Pulmonary and Critical Care Medicine,1481,,,,,,Shih J
76,"Jordan S, Royal T, Hospital B, Beddow E. Harefield Hospital, part of Guy's & St. Harefield Hospital, part of Guy's & St. 1434;None.","Harefield Hospital, part of Guy's & St","Harefield Hospital, part of Guy's & St",1434,,,,,,Jordan S; Royal T; Hospital B; Beddow E
77,Mccaughan B. None. None. 1368;None.,,,1368,,,,,,Mccaughan B
78,Liu H. Liaoning Cancer Hospital. Liaoning Cancer Hospital. 1161;None.,Liaoning Cancer Hospital,Liaoning Cancer Hospital,1161,,,,,,Liu H
79,Cangir A. None. None. None;887.,,,,887,,,,,Cangir A
80,Billè A. Guy's Hospital. Guy's Hospital. None;882.,Guy's Hospital,Guy's Hospital,,882,,,,,Billè A
81,"Leo F, Hospital L. None. None. None;None:840.",,,,,,840,,,Leo F; Hospital L
82,Liu H. Sun Yat-sen University Cancer Center. Sun Yat-sen University Cancer Center. None;825.,Sun Yat-sen University Cancer Center,Sun Yat-sen University Cancer Center,,825,,,,,Liu H
83,Redman M. SWOG-0819. SWOG-0819. None;782.,SWOG-0819,SWOG-0819,,782,,,,,Redman M
84,Pass H. None. None. None;None:762.,,,,,,762,,,Pass H
85,Sun J. None. None. None;634.,,,,634,,,,,Sun J
86,"Sun J, Caalc. None. None. None;634.",,,,634,,,,,Sun J; Caalc
87,Fong K. The University of Queensland TPCH Thoracic Research Centre. The University of Queensland TPCH Thoracic Research Centre. None;577.,The University of Queensland TPCH Thoracic Research Centre,The University of Queensland TPCH Thoracic Research Centre,,577,,,,,Fong K
88,Terra R. None. None. None;555.,,,,555,,,,,Terra R
89,Wu N. Second Department of Thoracic Surgery. Second Department of Thoracic Surgery. None;455.,Second Department of Thoracic Surgery,Second Department of Thoracic Surgery,,455,,,,,Wu N
90,Chen K. First Department of Thoracic Surgery. First Department of Thoracic Surgery. None;451.,First Department of Thoracic Surgery,First Department of Thoracic Surgery,,451,,,,,Chen K
91,Mohan A. All India Institute of Medical Sciences. All India Institute of Medical Sciences. None;None:448.,All India Institute of Medical Sciences,All India Institute of Medical Sciences,,,,448,,,Mohan A
92,Van Schil P. None. None. 304 cases;None.,,,304 cases,,,,,,Van Schil P
93,Bertoglio P. IRCCS Sacro Cuore-Don Calabria Hospital. IRCCS Sacro Cuore-Don Calabria Hospital. 298;None.,IRCCS Sacro Cuore-Don Calabria Hospital,IRCCS Sacro Cuore-Don Calabria Hospital,298,,,,,,Bertoglio P
94,Yang C. Massachusetts General Hospital. Massachusetts General Hospital. 295;None.,Massachusetts General Hospital,Massachusetts General Hospital,295,,,,,,Yang C
95,Moises R. Hospital de Rehabilitación Respiratoria María Ferrer. Hospital de Rehabilitación Respiratoria María Ferrer. 264 cases;None.,Hospital de Rehabilitación Respiratoria María Ferrer,Hospital de Rehabilitación Respiratoria María Ferrer,264 cases,,,,,,Moises R
96,Turna A. None. None. None;None:238.,,,,,,238,,,Turna A
97,Celik A. None. None. 193 cases;None.,,,193 cases,,,,,,Celik A
98,"M, Alapont M. GCCB3: Consorcio Hospitalario Provincial de Castellón. GCCB3: Consorcio Hospitalario Provincial de Castellón. None;None:165.",GCCB3: Consorcio Hospitalario Provincial de Castellón,GCCB3: Consorcio Hospitalario Provincial de Castellón,,,,165,,,M; Alapont M
99,"Moreno LS, Murguiondo MZ. GCCB3: Hospital Universitario Marqués de Valdecilla. GCCB3: Hospital Universitario Marqués de Valdecilla. None;165.",GCCB3: Hospital Universitario Marqués de Valdecilla,GCCB3: Hospital Universitario Marqués de Valdecilla,,165,,,,,Moreno LS; Murguiondo MZ
100,"Longo C. Instituto COI, Rio de Janeiro. Instituto COI, Rio de Janeiro. None;150.","Instituto COI, Rio de Janeiro","Instituto COI, Rio de Janeiro",,150,,,,,Longo C
101,Zhou H. Suining Central Hospital. Suining Central Hospital. None;147.,Suining Central Hospital,Suining Central Hospital,,147,,,,,Zhou H
102,"Pirondini E, Asst San G. None. None. None;None:144.",,,,,,144,,,Pirondini E; Asst San G
103,Lyons G. Hospital Británico de. Hospital Británico de. None;143.,Hospital Británico de,Hospital Británico de,,143,,,,,Lyons G
104,Gkiozos I. Athens School of Medicine. Athens School of Medicine. None;133.,Athens School of Medicine,Athens School of Medicine,,133,,,,,Gkiozos I
105,Kernstine K. UT Southwestern Medical Center. UT Southwestern Medical Center. None;132.,UT Southwestern Medical Center,UT Southwestern Medical Center,,132,,,,,Kernstine K
106,"M, Mitjans S, Costa R. GCCB. GCCB. None;3.",GCCB,GCCB,,3,,,,,M; Mitjans S; Costa R
107,"M, Crespo G, Ares AN. GCCB3: Complejo Hospitalario Universitario of Albacete, Albacete. GCCB3: Complejo Hospitalario Universitario of Albacete, Albacete. None;None.","GCCB3: Complejo Hospitalario Universitario of Albacete, Albacete","GCCB3: Complejo Hospitalario Universitario of Albacete, Albacete",,,,,,,M; Crespo G; Ares AN
108,Lee C. None. None. None;104.,,,,104,,,,,Lee C
109,Pang YK. Malaysian Thoracic Society. Malaysian Thoracic Society. 99 cases;None.,Malaysian Thoracic Society,Malaysian Thoracic Society,99 cases,,,,,,Pang YK
110,Evans N. Thomas Jefferson University Hospital. Thomas Jefferson University Hospital. 1998;None.,Thomas Jefferson University Hospital,Thomas Jefferson University Hospital,1998,,,,,,Evans N
111,Hirsch F. Icahn School of Medicine at Mount Sinai. Icahn School of Medicine at Mount Sinai. None;None.,Icahn School of Medicine at Mount Sinai,Icahn School of Medicine at Mount Sinai,,,,,,,Hirsch F
112,Ridai M. None. None. 83 cases;None.,,,83 cases,,,,,,Ridai M
113,"Barenys CM, Santos JS. GCCB3: Hospital Universitari Germans Trias i Pujol. GCCB3: Hospital Universitari Germans Trias i Pujol. None;77.",GCCB3: Hospital Universitari Germans Trias i Pujol,GCCB3: Hospital Universitari Germans Trias i Pujol,,77,,,,,Barenys CM; Santos JS
114,Roig JS. Hospital Universitari Son Espases. Hospital Universitari Son Espases. None;76.,Hospital Universitari Son Espases,Hospital Universitari Son Espases,,76,,,,,Roig JS
115,Hoffmann H. None. None. 75 cases;None.,,,75 cases,,,,,,Hoffmann H
116,Iñiguez-García MA. None. None. None;None.,,,,,,,,,Iñiguez-García MA
117,"De Lima LH, Araujo. Brazilian National Cancer Institute (INCA). Brazilian National Cancer Institute (INCA). 72 cases;None.",Brazilian National Cancer Institute (INCA),Brazilian National Cancer Institute (INCA),72 cases,,,,,,De Lima LH; Araujo
118,"Grohé C. Evangelische Lungenklinik Berlin -NET Registry, Berlin. Evangelische Lungenklinik Berlin -NET Registry, Berlin. None;71.","Evangelische Lungenklinik Berlin -NET Registry, Berlin","Evangelische Lungenklinik Berlin -NET Registry, Berlin",,71,,,,,Grohé C
119,Ball D. Peter MacCallum Cancer Institute. Peter MacCallum Cancer Institute. 70 cases;None.,Peter MacCallum Cancer Institute,Peter MacCallum Cancer Institute,70 cases,,,,,,Ball D
120,Tarek N. None. None. None;None.,,,,,,,,,Tarek N
121,Yang D. CAALC. CAALC. None;63.,CAALC,CAALC,,63,,,,,Yang D
122,Sánchez D. GCCB. GCCB. 62 cases;3.,GCCB,GCCB,62 cases,3,,,,,Sánchez D
123,Blanco JA. GCCB3: Hospital Universitario San Agustín. GCCB3: Hospital Universitario San Agustín. 61 cases;None.,GCCB3: Hospital Universitario San Agustín,GCCB3: Hospital Universitario San Agustín,61 cases,,,,,,Blanco JA
124,Montuenga L. CIMA/Clínica Universidad de Navarra. CIMA/Clínica Universidad de Navarra. 55 cases;None.,CIMA/Clínica Universidad de Navarra,CIMA/Clínica Universidad de Navarra,55 cases,,,,,,Montuenga L
125,"G, Gil G, Guijarro R, J. GCCB. GCCB. 52 cases;3.",GCCB,GCCB,52 cases,3,,,,,G; Gil G; Guijarro R; J
126,"C, Rico G, Matilla JM. GCCB. GCCB. 50 cases;3.",GCCB,GCCB,50 cases,3,,,,,C; Rico G; Matilla JM
127,"Fuster AR, Curall V. GCCB. GCCB. 50 cases;3.",GCCB,GCCB,50 cases,3,,,,,Fuster AR; Curall V
128,"Miravet L. GCCB3: * CRISP is an AIO study (project no. AIO TRK-0315) under the medical leadership of the Executive Committee. CRISP is conducted by AIO-Studien-gGmbH (sponsor) in cooperation with iOMEDICO (conception, project management, analysis). CRISP is supported. None;None.",GCCB3: * CRISP is an AIO study (project no. AIO TRK-0315) under the medical leadership of the Executive Committee,"CRISP is conducted by AIO-Studien-gGmbH (sponsor) in cooperation with iOMEDICO (conception, project management, analysis). CRISP is supported",,,,,,,Miravet L
129,"Arca J, Lamelas IP. GCCB3: Complexo Hospitalario Universitario Ourense. GCCB3: Complexo Hospitalario Universitario Ourense. 48 cases;None.",GCCB3: Complexo Hospitalario Universitario Ourense,GCCB3: Complexo Hospitalario Universitario Ourense,48 cases,,,,,,Arca J; Lamelas IP
130,Melis E. IRCCS Regina Elena National Cancer Institute. IRCCS Regina Elena National Cancer Institute. 41 cases;None.,IRCCS Regina Elena National Cancer Institute,IRCCS Regina Elena National Cancer Institute,41 cases,,,,,,Melis E
131,Fuika SG. GCCB3: Hospital UA Txagorritxu. GCCB3: Hospital UA Txagorritxu. None;34.,GCCB3: Hospital UA Txagorritxu,GCCB3: Hospital UA Txagorritxu,,34,,,,,Fuika SG
132,Tournoy K. None. None. 33 cases;None.,,,33 cases,,,,,,Tournoy K
133,Rosell Abós MT. GCCB3: Hospital Royo Vilanova. GCCB3: Hospital Royo Vilanova. 31 cases;None.,GCCB3: Hospital Royo Vilanova,GCCB3: Hospital Royo Vilanova,31 cases,,,,,,Rosell Abós MT
134,Aranguena LG. GCCB. GCCB. 28 cases;3.,GCCB,GCCB,28 cases,3,,,,,Aranguena LG
135,Arrieta O. Instituto Nacional de Cancerología. Instituto Nacional de Cancerología. 28 cases;None.,Instituto Nacional de Cancerología,Instituto Nacional de Cancerología,28 cases,,,,,,Arrieta O
136,Blum MG. Penrose Cancer Center. Penrose Cancer Center. 28;None.,Penrose Cancer Center,Penrose Cancer Center,28,,,,,,Blum MG
137,Mishra D. BP Koirala Institute of Health Sciences. BP Koirala Institute of Health Sciences. 25 cases;None.,BP Koirala Institute of Health Sciences,BP Koirala Institute of Health Sciences,25 cases,,,,,,Mishra D
138,García Prim JM. Hospital Clínico Universitario de Santiago. Hospital Clínico Universitario de Santiago. 25 cases;None.,Hospital Clínico Universitario de Santiago,Hospital Clínico Universitario de Santiago,25 cases,,,,,,García Prim JM
139,Gorospe MM. Hospital San Pedro de Logroño. Hospital San Pedro de Logroño. 24 cases;None.,Hospital San Pedro de Logroño,Hospital San Pedro de Logroño,24 cases,,,,,,Gorospe MM
140,Stirling R. The Alfred Hospital. The Alfred Hospital. 23 cases;None.,The Alfred Hospital,The Alfred Hospital,23 cases,,,,,,Stirling R
141,Steen B. GCCB3: Hospital de Alcorcón. GCCB3: Hospital de Alcorcón. 23 cases;None.,GCCB3: Hospital de Alcorcón,GCCB3: Hospital de Alcorcón,23 cases,,,,,,Steen B
142,Chimondeguy D. Hospital Universitario Austral. Hospital Universitario Austral. 22 cases;None.,Hospital Universitario Austral,Hospital Universitario Austral,22 cases,,,,,,Chimondeguy D
143,"Montoro Zulueta FJ. GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes. GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes. 22 cases;None.","GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes","GCCB3: Hospital Universitario Infanta Sofía, San Sebastián de los Reyes",22 cases,,,,,,Montoro Zulueta FJ
144,"De La MP, M, Alonso AS. GCCB3: Complejo Hospitalario Universitario de A Coruña. GCCB3: Complejo Hospitalario Universitario de A Coruña. 21;None.",GCCB3: Complejo Hospitalario Universitario de A Coruña,GCCB3: Complejo Hospitalario Universitario de A Coruña,21,,,,,,De La MP; M; Alonso AS
145,"Cordovilla R, Hernández TG. GCCB. GCCB. 21 cases;3.",GCCB,GCCB,21 cases,3,,,,,Cordovilla R; Hernández TG
146,Thomas C. Mayo Clinic Rochester. Mayo Clinic Rochester. 20 cases;None.,Mayo Clinic Rochester,Mayo Clinic Rochester,20 cases,,,,,,Thomas C
147,Hernández JH. GCCB3: Complejo Asistencial de Ávila. GCCB3: Complejo Asistencial de Ávila. 19;None.,GCCB3: Complejo Asistencial de Ávila,GCCB3: Complejo Asistencial de Ávila,19,,,,,,Hernández JH
148,"Vidueira IM, Padrones S. GCCB. GCCB. 16 cases;3.",GCCB,GCCB,16 cases,3,,,,,Vidueira IM; Padrones S
149,"Salcedo JR, Morales Chacón B. GCCB3: Hospital Clínico San Carlos. GCCB3: Hospital Clínico San Carlos. 16 cases;None.",GCCB3: Hospital Clínico San Carlos,GCCB3: Hospital Clínico San Carlos,16 cases,,,,,,Salcedo JR; Morales Chacón B
150,Wu YL. Guangdong General Hospital. Guangdong General Hospital. None;15.,Guangdong General Hospital,Guangdong General Hospital,,15,,,,,Wu YL
151,"Tellez EM, Trujillo JC. GCCB3: Hospital de la Santa Creu i Sant Pau. GCCB3: Hospital de la Santa Creu i Sant Pau. 14 cases;None.",GCCB3: Hospital de la Santa Creu i Sant Pau,GCCB3: Hospital de la Santa Creu i Sant Pau,14 cases,,,,,,Tellez EM; Trujillo JC
152,Bai L. CAALC: Xinqiao Hospital. CAALC: Xinqiao Hospital. None;3.,CAALC: Xinqiao Hospital,CAALC: Xinqiao Hospital,,3,,,,,Bai L
153,"Magaroles R, De L, Júlvez E. Hospital Universitari Joan XXIII. Hospital Universitari Joan XXIII. 14 cases;None.",Hospital Universitari Joan XXIII,Hospital Universitari Joan XXIII,14 cases,,,,,,Magaroles R; De L; Júlvez E
154,Íñiguez RM. Fundación Jiménez Díaz. Fundación Jiménez Díaz. 14 cases;None.,Fundación Jiménez Díaz,Fundación Jiménez Díaz,14 cases,,,,,,Íñiguez RM
155,"Flor IE, Justes PT. GCCB. GCCB. 13 cases;3.",GCCB,GCCB,13 cases,3,,,,,Flor IE; Justes PT
156,Ariza Prota CM. GCCB3: Hospital Universitario Asturias. GCCB3: Hospital Universitario Asturias. 13 cases;None.,GCCB3: Hospital Universitario Asturias,GCCB3: Hospital Universitario Asturias,13 cases,,,,,,Ariza Prota CM
157,"Pavón Fernández MJ, Hospital S, Ochoa. None. None. None;13.",,,,13,,,,,Pavón Fernández MJ; Hospital S; Ochoa
158,"Menéndez J, Penna M. Hospital General de Agudos José. Hospital General de Agudos José. 11 cases;None.",Hospital General de Agudos José,Hospital General de Agudos José,11 cases,,,,,,Menéndez J; Penna M
159,Defranchi S. Hospital Universitario-Fundación Favaloro. Hospital Universitario-Fundación Favaloro. 11 cases;None.,Hospital Universitario-Fundación Favaloro,Hospital Universitario-Fundación Favaloro,11 cases,,,,,,Defranchi S
160,Tellez EM. None. None. 11 cases;None.,,,11 cases,,,,,,Tellez EM
161,"Curado M, Camargo AC. Cancer Center. Cancer Center. None;None.",Cancer Center,Cancer Center,,,,,,,Curado M; Camargo AC
162,Badawy A. None. None. None;None.,,,,,,,,,Badawy A
163,Zhang X. CAALC: Henan Provincial People's Hospital. CAALC: Henan Provincial People's Hospital. None;None.,CAALC: Henan Provincial People's Hospital,CAALC: Henan Provincial People's Hospital,,,,,,,Zhang X
164,Wang Q. CAALC: The Second Hospital of Dalian Medical University. CAALC: The Second Hospital of Dalian Medical University. None;None.,CAALC: The Second Hospital of Dalian Medical University,CAALC: The Second Hospital of Dalian Medical University,,,,,,,Wang Q
165,"Han S, C. None. None. None;None.",,,,,,,,,Han S; C
166,Faber DL. Carmel Medical Center. Carmel Medical Center. None;None.,Carmel Medical Center,Carmel Medical Center,,,,,,,Faber DL
167,"Suárez F. Clínica Santa María, Santiago de Chile, Chile; D. Subotic. Clínica Santa María, Santiago de Chile, Chile; D. Subotic. None;None.","Clínica Santa María, Santiago de Chile, Chile; D. Subotic","Clínica Santa María, Santiago de Chile, Chile; D. Subotic",,,,,,,Suárez F
168,"Arca J, Lamelas IP. Complejo Hospitalario de Ourense. Complejo Hospitalario de Ourense. None;None.",Complejo Hospitalario de Ourense,Complejo Hospitalario de Ourense,,,,,,,Arca J; Lamelas IP
169,Horvath T. Czech Republic-Urazova nemocnice Brno. Czech Republic-Urazova nemocnice Brno. None;None.,Czech Republic-Urazova nemocnice Brno,Czech Republic-Urazova nemocnice Brno,,,,,,,Horvath T
170,Velásquez M. Fundación Clínica Valle del Lili. Fundación Clínica Valle del Lili. None;3.,Fundación Clínica Valle del Lili,Fundación Clínica Valle del Lili,,3,,,,,Velásquez M
171,Márquez OB. GCCB3: Hospital Althaia Red Asistencial Universidad de Manresa. GCCB3: Hospital Althaia Red Asistencial Universidad de Manresa. None;None.,GCCB3: Hospital Althaia Red Asistencial Universidad de Manresa,GCCB3: Hospital Althaia Red Asistencial Universidad de Manresa,,,,,,,Márquez OB
172,García J. GCCB3. GCCB3. None;None.,GCCB3,GCCB3,,,,,,,García J
173,Albi TR. GCCB3: Hospital Río Hortega. GCCB3: Hospital Río Hortega. None;None.,GCCB3: Hospital Río Hortega,GCCB3: Hospital Río Hortega,,,,,,,Albi TR
174,Castro Añón O. GCCB3: Hospital Universitario Lucus Augustí. GCCB3: Hospital Universitario Lucus Augustí. None;None.,GCCB3: Hospital Universitario Lucus Augustí,GCCB3: Hospital Universitario Lucus Augustí,,,,,,,Castro Añón O
